SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4
Cn1ccnc1CN1CCC(c2c[nH]c3ccccc23)CC1,,,5.157569278,4.356792138,,,,,,,,,,,
Cn1ccnc1CN1CCN(c2ccc3cc(Cl)cnc3n2)CC1,,3.752890242,,,,,,,,,,,,,
Cn1ccnc1Cn1cc(-c2ccc3cnccc3c2)nn1,4.35866423,,5.431971727,,,,,,,,,,,,
Cn1ccnc1SCC(=O)Nc1sccc1C#N,,,,,5.499999678657065,5.049999969853415,,4.849999245077862,,,,,,,
Cn1ccnc1Sc1ccc(/C=N/NC(=O)c2ccccc2[N+](=O)[O-])cc1[N+](=O)[O-],,,,,,5.59999938302362,,4.849999245077862,,,,,,,
Cn1ccnc1[C@@H]1OCCC[C@H]1NC(=O)CC(C1CCC1)C1CCC1,,,4.479045725,4.506671895,,,,,,,,,,,
Cn1cnc(-c2cccc(NC(=O)c3cccc(OCC(F)F)n3)c2)n1,6.25329774,4.599812188,,4.27965316,,,,,,,,,,,
Cn1cnc(-c2cccc(NC(=O)c3cccc4cccnc34)c2)n1,5.566309087,,,,,,,,,,,,,,
Cn1cnc(-c2cccnc2)c1,,,,,,,,,4.0996328713435295,,4.0,,,,
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CC(C)(C)O)C[C@@H]3C2)c1,,,,,,,,,,5.958607314841775,,,,,
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)[C@@H]2C[C@@H]3CN(CCC(F)(F)F)C[C@@H]3C2)c1,,,,,,,,,,,5.060480747381382,,,,
Cn1cnc(C(=O)N2CCCc3ccccc3CC2)n1,,,,2.778184492,,,,,,,,,,,
Cn1cnc(CC(=O)N2CCC(c3ccc(NC(=O)c4nc(C#N)c[nH]4)c(C4=CCCCC4)c3)CC2)c1,,,,,,,,,,,5.638272163982407,,,,
Cn1cnc(CCN)c1,,,,,,4.40000018605658,,,,,,,,,
Cn1cnc(CCNCc2cn(-c3ccccc3)nc2-c2ccccc2)n1,4.807199705,,5.51965537,,,,,,,,,,,,
Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,,,,,,,,,,,4.823908740944319,,,,
Cn1cnc(N2CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)cc1=O,2.70612089,,,3.552908173,,,,,,,,,,,
Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2Cc1ccccc1,,,,,5.500156298019331,,,,,,,,,,
Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,,,,,5.199970640755866,,,,,,,,,,
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,,,,,,,,5.399996913372259,,,,4.401350634527242,,4.401350634527242,
Cn1cnc2c(=O)[nH]c(N)nc21,,,,,,,,,,,,4.547802483751247,,,
Cn1cnc2c(C(=O)Nc3c[nH]nc3-c3ccccn3)ccnc21,6.993996538,,,3.68070092,,,,,,,,,,,
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,,,,,,,,,,,,4.810029897405945,4.810029897405945,,5.160031997995545
Cn1cnc2c(N3CCC[C@H]3COc3ccccc3)ncnc21,,,,3.872928003,,,,,,,,,,,
Cn1cnc2c(NC(Cc3ccccc3)c3cccs3)ncnc21,,5.03410339,4.309038885,,,,,,,,,,,,
Cn1cnc2c(NC3CCCC3)ncnc21,,,,,4.899813936040543,,4.700000503883016,4.59999938302362,,,,,,,
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,,,,,5.250085544149123,,5.800000633200229,4.800000874803203,,,,,,,
Cn1cnc2c(c1=O)CCN(C(=O)NC1CCCc3c(F)cc(Cl)cc31)C2,,,4.127668867,,,,,,,,,,,,
Cn1cnc2c1CCN(C(=O)c1csc(-c3ccc(F)cc3)n1)C2,5.579016197,,,,,,,,,,,,,,
Cn1cnc2c1CCN(C(=O)c1nc(-c3cccs3)n(-c3ccccc3)n1)C2,,,,5.790067677,,,,,,,,,,,
Cn1cnc2c1c(=O)[nH]c(=O)n2C,,,,,,,,4.59999938302362,,,,,,,
Cn1cnc2c1c(=O)n(CC(=O)NCc1ccnc(-n3ccnc3)c1)c(=O)n2C,,4.641022253,,,,,,,,,,,,,
Cn1cnc2cc(C(=O)Nc3cnn(-c4ccccc4)c3)ccc21,,,,3.694489105,,,,,,,,,,,
Cn1cnc2ccc(NC(=O)c3noc4c3CCCC4)cc21,4.98168919,,,,,,,,,,,,,,
Cn1cnc2ncnc(N)c21,,,,,,,,,,,,4.750970499764947,,,
Cn1cncc1-c1cn(CC(O)Cc2cccc(F)c2)nn1,5.943690125,,6.056284738,,,,,,,,,,,,
Cn1cncc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,,,,,,,,,4.6020599913279625,,5.522878745280337,,,,
Cn1cncc1C(=O)Nc1cc(-c2ccc(Cl)cc2)nn1CCO,5.647003413,,4.554106922,,,,,,,,,,,,
Cn1cncc1[C@@H]1C[C@H]1C(=O)Nc1c[nH]c2ccccc12,5.416281745,,4.679070262,,,,,,,,,,,,
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,,,,,,,,,,,5.769551078621726,,,,
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc3ccccc13)cc(=O)n2C,,,,,,,,,,,6.259637310505756,,,,
Cn1cnn(-c2ccc(NC(=O)c3ccc(CN4CCCC4=O)cc3)cc2)c1=O,,,,3.277311865,,,,,,,,,,,
Cn1cnnc1C1CCCN1c1cccc(-n2cnc3ccccc32)n1,3.70103229,,,3.914125675,,,,,,,,,,,
Cn1cnnc1C1CCN(C(=O)C2COc3ccc(Cl)cc3C2)C1,,3.209572325,,,,,,,,,,,,,
Cn1cnnc1CC1CCN(c2cc(-n3ccnc3)ncn2)CC1,,,,5.197492235,,,,,,,,,,,
Cn1cnnc1CC1CCN(c2ncnc3scnc23)CC1,,,,3.302121712,,,,,,,,,,,
Cn1cnnc1SCC(=O)N1N=C2/C(=C/c3ccco3)CCCC2C1c1ccco1,,,,,,5.0,,,,,,,,,
Cn1cnnc1SCC(=O)n1c2ccccc2c2ccccc21,,,,,7.300000202445418,,,,,,,,,,
Cn1nc(-c2ccc(N3CCOCC3)c(NS(=O)(=O)c3ccc(Cl)cc3)c2)c2ccccc2c1=O,,,,,,6.0,,5.849999245077863,,,,,,,
Cn1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)cc2)c1Cl,,,,,5.899998417198648,6.849999245077862,,,,,,,,,
Cn1nc(-c2ccncc2)cc1NC(=O)C1CCC(F)(F)C1,,,4.788874928,,,,,,,,,,,,
Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@]4(C)C[C@H](N)C4)c3n2)c2ccc(F)cc21,,,,,,,,,5.3979400086720375,,,,,,
Cn1nc(-c2nc(-c3ccc(C(F)(F)F)[nH]c3=O)no2)c2c1CCSC2,4.24762128,4.925412705,,,,,,,,,,,,,
Cn1nc(-c2nnc(COC3CCCCC3)o2)c2ccccc2c1=O,5.309533675,,,,,,,,,,,,,,
Cn1nc(C(=O)N(Cc2ccccc2)C2CC(C)(C)OC2(C)C)ccc1=O,,,,3.924812805,,,,,,,,,,,
Cn1nc(C(=O)N2CCOCc3ccccc32)cc1OC(F)F,,,,3.270820033,,,,,,,,,,,
Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1,,,,4.017989577,,,,,,,,,,,
Cn1nc(C(=O)NC2CCCCC2)c2ccccc2c1=O,,,,,4.899998417198648,5.100000128334196,,5.300000202445418,,,,,,,
Cn1nc(C(=O)NC2CCCOc3c(F)cccc32)cc1C(F)F,4.696802475,,,,,,,,,,,,,,
Cn1nc(C(=O)NCC2CCCC2NS(C)(=O)=O)ccc1=O,,,,2.00208499,,,,,,,,,,,
Cn1nc(C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)cc1C1CC1,5.01491435,4.738844998,,5.793987925,,,,,,,,,,,
Cn1nc(C(=O)Nc2c3c(nn2C)CCCC3)cc1C(F)F,,,,2.523636012,,,,,,,,,,,
Cn1nc(C(=O)Nc2nc(-c3ccccc3F)n[nH]2)cc1C(F)F,5.703638352,,,,,,,,,,,,,,
Cn1nc(C(C)(C)C)cc1C(=O)N1CCCc2cc(C#N)ccc21,,,,4.210004452,,,,,,,,,,,
Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccc(Cl)cc2)c1Cl,,,,,4.899998417198648,,4.800000874803203,,,,,,,,
Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccccc2)c1Cl,,,,,5.100000128334196,,,,,,,,,,
Cn1nc(C(F)(F)F)c(/C=N/OC(=O)c2ccccc2Cl)c1SCc1ccc(Cl)cc1,,,,,5.550000451689026,5.40000018605658,,5.149999867728904,,,,,,,
Cn1nc(C(F)(F)F)c(/C=N/OCc2c(Cl)cccc2Cl)c1Cl,,,,,5.899998417198648,5.800000874803203,,,,,,,,,
Cn1nc(C(F)(F)F)c(C(=O)Nc2ccc(F)cc2F)c1Sc1ccc(C(F)(F)F)cc1,,,,,,5.349999603463148,4.849999245077862,4.899998417198648,,,,,,,
Cn1nc(C(F)(F)F)c(C(=O)Nc2ccc(F)cc2F)c1Sc1cccc(C(F)(F)F)c1,,,,,,5.800000874803203,,5.200000237109354,,,,,,,
Cn1nc(C(F)(F)F)c(C(=O)Nc2cccc(Cl)c2)c1Cl,,,,,5.499999678657065,5.849999245077863,,4.59999938302362,,,,,,,
Cn1nc(C(F)(F)F)c2cc(-c3nnc(C(C)(C)C)o3)sc21,,,,,6.049999969853415,,,,,,,,,,
Cn1nc(C(F)(F)F)cc1CNC(=O)CCc1ccccc1O,,,4.797526185,,,,,,,,,,,,
Cn1nc(C(F)(F)F)cc1CNC(=O)c1ccnn1C1CCCC1,,,,4.784948885,,,,,,,,,,,
Cn1nc(C2CC2)cc1C(=O)N1CCC(O)(c2nc(C3CC3)no2)C1,,4.669884363,,,,,,,,,,,,,
Cn1nc(C2CCCCC2)cc1NC(=O)c1cccnc1O,,4.33119492,,4.864202275,,,,,,,,,,,
Cn1nc(C2CCCCC2)cc1NS(=O)(=O)CCc1ccccc1,,4.699023575,,4.526252835,,,,,,,,,,,
Cn1nc(CC(=O)NCc2ccnc(-n3ccnc3)c2)c2ccccc2c1=O,,4.486457515,3.457433948,4.900167553,,,,,,,,,,,
Cn1nc(CC(=O)Nc2ncc(-c3ccccc3)s2)c2ccccc2c1=O,3.733763167,,,,,,,,,,,,,,
Cn1nc(CC(=O)OCc2cncc(F)c2)c2ccccc2c1=O,5.600461978,,,,,,,,,,,,,,
Cn1nc(CN2Cc3ccccc3C[C@H]2C(=O)NC2CC2)c2ccccc21,,,,4.863756022,,,,,,,,,,,
Cn1nc(CNC(=O)Nc2cccnc2-c2ccccc2)cc1C1CC1,,,,4.391219565,,,,,,,,,,,
Cn1nc(CNC(=O)[C@H]2COCC[C@H]2c2ccccc2)cc1C1CC1,,2.99755775,,,,,,,,,,,,,
Cn1nc(CNC[C@@H](O)c2ccc(Cl)cc2)c2ccccc21,,,6.116139112,,,,,,,,,,,,
Cn1nc(NC(=O)CNC(=O)c2ccc(Br)cc2)cc1C1CC1,,4.422366165,,4.36320036,,,,,,,,,,,
Cn1nc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc21,,,,5.172229145,,,,,,,,,,,
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4cncs4)CC3)C2)c2cc(C(F)(F)F)ccc21,,,,,,,,,,,5.167491087293763,,,,
Cn1nc(O)c2c1CN(C(=O)Nc1cccnc1N1CCCC1)CC2,,,,2.326213823,,,,,,,,,,,
Cn1nc(O)cc1C(=O)NC1CCN(C(=O)c2ccccc2)C1,,,,2.66668324,,,,,,,,,,,
Cn1nc2c(-c3ccc(Cl)cc3)c(-c3ccncc3)c(=O)n(Cc3ccc(C(F)(F)F)nc3)n2c1=O,,,,,,,,,5.721246399047171,,5.180456064458132,,,,
Cn1nc2c(c1CNC(=O)C1CCN(c3ccc(F)cc3)C1=O)CCCC2,,,,3.772401475,,,,,,,,,,,
Cn1nc2c(c1S(=O)(=O)N1CCN(C(=O)c3ccc(F)cc3)CC1)COCC2,,,,3.814395395,,,,,,,,,,,
Cn1nc2cc(Br)ccc2c1C(=O)N1CCCc2c(F)cccc21,,,,5.091984573,,,,,,,,,,,
Cn1nc2cc(Br)ccc2c1C(=O)N1CCCc2cc(F)c(F)cc21,,,,5.24223199,,,,,,,,,,,
Cn1nc2cc(Br)ccc2c1C(=O)N1CCCc2ccc(F)cc21,,,,5.133925675,,,,,,,,,,,
Cn1nc2cc(Br)ccc2c1C(=O)N1CCCc2ccccc21,,,,5.066112803,,,,,,,,,,,
Cn1nc2ccccc2c1-c1noc(-c2cccc(=O)n2C)n1,5.045373722,4.453017443,,,,,,,,,,,,,
Cn1nc2ccccc2c1C(=O)N1CCCC(n2ccnc2)C1,5.546292627,,,,,,,,,,,,,,
Cn1ncc(C#N)c1/N=C/N1CCCCCC1,,,,,5.149999867728904,,,,,,,,,,
Cn1ncc(C#N)c1NC(=O)C1CC(c2ccc(Cl)cc2)=NO1,,,,,,,5.40000018605658,4.700000503883016,,,,,,,
Cn1ncc(C(=O)NC2CCS(=N)(=O)c3ccc(F)cc32)c1Cc1ccccc1,,,,3.88967099,,,,,,,,,,,
Cn1ncc(C(=O)NCC2CCC3(CC(C(=O)OC(C)(C)C)C3)O2)c1Cc1ccccc1,,4.973133423,,,,,,,,,,,,,
Cn1ncc(C(=O)NCCn2cccc2)c1-n1cccc1,,,4.750333077,,,,,,,,,,,,
Cn1ncc(C(=O)Nc2cccc3cc[nH]c23)c1-n1cccc1,5.3855554,,5.78596358,,,,,,,,,,,,
Cn1ncc(C(=O)Nc2nn(Cc3ccccc3F)cc2Br)c1CCC(F)(F)F,,,,5.885073883,,,,,,,,,,,
Cn1ncc(CNC2Cc3ccccc3NC2=O)c1C1CC1,,,4.395583258,,,,,,,,,,,,
Cn1ncc(Cl)c1C(=O)Nc1cccnc1,,,,,5.450000476425332,,,,,,,,,,
Cn1ncc(S(=O)(=O)Nc2cccc(Sc3ccccc3)c2)n1,,,,4.19880174,,,,,,,,,,,
Cn1ncc([N+](=O)[O-])c1C(=O)Nc1ccc2c(c1)OCCO2,,,,,5.899998417198648,4.949999401714239,4.899998417198648,,,,,,,,
Cn1ncc2[nH]c(=O)c(C(=O)N3CCCCC3c3cnc(N)nc3)cc21,,,,2.24683686,,,,,,,,,,,
Cn1ncc2c(=O)[nH]c(NCc3ccnc(OCC(F)(F)F)c3)nc21,,,,4.039998015,,,,,,,,,,,
Cn1ncc2c(=O)[nH]c(Nc3ccc(OC4CCCC4)c(F)c3)nc21,3.736200485,,,,,,,,,,,,,,
Cn1ncc2c(=O)n(CC(=O)NC3CCOc4ccc(F)cc43)cnc21,,,,2.171114993,,,,,,,,,,,
Cn1ncc2c(N3CCC(OCc4ccc(F)cc4)CC3)ncnc21,,,,4.139342342,,,,,,,,,,,
Cn1ncc2c(NC(=O)CC3(C(=O)[O-])CCC3)cccc21,,,,2.151907,,,,,,,,,,,
Cn1ncc2c(NCCc3ccccc3)nc(Cl)nc21,,,,,5.600162830771291,,6.899986343545393,5.699996150664601,,,,,,,
Cn1ncc2c(Nc3cccc(Cl)c3)nc(Nc3cccc(Cl)c3)nc21,,,,,5.400058556991446,5.0999990348465305,,5.199999204645692,,,,,,,
Cn1ncc2c1CC(C(=O)N1CCN(c3cncc(F)c3)CC1)CC2,,,4.08540226,,,,,,,,,,,,
Cn1ncc2c1CC(C)(C)CN(C(=O)NCc1ccc(Br)s1)C2,,4.670985508,,,,,,,,,,,,,
Cn1ncc2c1CCCN(C(=O)c1cnc3c(cnn3Cc3ccccc3)c1)C2,,4.358722135,,,,,,,,,,,,,
Cn1ncc2cc(C#N)c(N3CCC(Nc4ccncc4)CC3)nc21,,,5.002048832,,,,,,,,,,,,
Cn1ncc2cc(C(=O)NCc3nc4c(s3)CCCC4)cnc21,,,,4.514640392,,,,,,,,,,,
Cn1ncc2ccc(-c3noc([C@]45CNC[C@H]4CCOC5)n3)cc21,5.32552638,,,,,,,,,,,,,,
Cn1ncc2ccc(CNc3ncnc4ccc(F)cc34)cc21,4.981743517,,,,,,,,,,,,,,
Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,,,,,,,,,7.4089353929735005,,,,,,
Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,,,,,,,,,7.0,,,,,,
Cn1nccc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1C#N,,,,,,,,,6.286509456906058,,6.2549252084179425,,,,
Cn1nccc1-c1cn(CC(=O)Nc2ccc3c(c2)CCC3)nn1,,4.747628945,,,,,,,,,,,,,
Cn1nccc1-c1n[nH]cc1C(=O)NCCN1CCc2ccccc2C1,,,,3.286338335,,,,,,,,,,,
Cn1nccc1C(=O)NCCCc1nc2c(s1)CCCC2,,4.15847907,,4.275799225,,,,,,,,,,,
Cn1nccc1C(=O)Nc1ccc(Cl)cc1,,,,,5.349999603463148,,,,,,,,,,
Cn1nccc1C12CCC(C1)C2C(=O)NCCCc1c[nH]nc1C(F)(F)F,,,,4.858766175,,,,,,,,,,,
Cn1nccc1C1CCCN(C(=O)c2cnn(C3CC3)c2)C1,,2.172735368,,,,,,,,,,,,,
Cn1nccc1C1CCN(C(=O)Cc2ccc3cn[nH]c3c2)CC1,,,,4.248313008,,,,,,,,,,,
Cn1nccc1C1CCN(C(=O)c2c[nH]c3cc(F)ccc23)CC1,,5.187326452,,,,,,,,,,,,,
Cn1nccc1CN1CC(O)(c2cccc3ccccc23)C1,,,4.444506247,,,,,,,,,,,,
Cn1nccc1CNC(=O)C1CCCN1C(=O)Cc1ccc2ccccc2c1,,3.889560353,,,,,,,,,,,,,
Cn1nccc1N1CCCC(NC(=O)NC2CC(OC(C)(C)C)C2)C1=O,,,,3.721936057,,,,,,,,,,,
Cn1nccc1S(=O)(=O)N1CCCc2cc(C(=O)O)ccc21,,,,1.98943914,,,,,,,,,,,
Cn1nccc1S(=O)(=O)Nc1cnn(C(C)(C)C)c1,,,,3.092548765,,,,,,,,,,,
Cn1ncnc1C1(O)CN(C(=O)c2ccnc(-c3ccco3)c2)C1,,,,2.898912167,,,,,,,,,,,
Cn1nnc2cc(C(=O)N3CCCC(n4ccc(C(F)(F)F)n4)C3)ccc21,3.43026558,3.937667097,,,,,,,,,,,,,
Cn1nnc2cc(C(=O)Nc3cnn(CC4CCCO4)c3)ccc21,3.003373938,,,,,,,,,,,,,,
Cn1nnc2ccc(C(=O)N3CCCc4ccccc4CC3)cc21,,,,4.39927141,,,,,,,,,,,
Cn1nnc2ccc(C(=O)NS(=O)(=O)c3cccc(Cl)c3)cc21,,5.598367158,,3.612767242,,,,,,,,,,,
Cn1nnc2ccc(C(=O)Nc3cc(CC4CCCCC4)n[nH]3)cc21,,4.742093865,,4.93556185,,,,,,,,,,,
Cn1nncc1C(=O)NC1CCN(c2cccc(OC(F)(F)F)c2)C1,5.743245413,,4.78452492,,,,,,,,,,,,
Cn1nncc1C(=O)Nc1ccc(-c2nc3cc(F)c(F)cc3[nH]2)cc1,,4.393078617,,,,,,,,,,,,,
Cn1nncc1NC(=O)NCCc1cccc2c1OCCO2,,,4.480490055,,,,,,,,,,,,
Cn1nncc1S(=O)(=O)NCC1CCCc2ccccc21,5.472312683,5.081791727,,5.277013402,,,,,,,,,,,
Cn1nnn(CC(=O)NCc2ccccc2C(F)(F)F)c1=O,,3.319901993,,,,,,,,,,,,,
Cn1nnnc1-c1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(C(C)(C)C(=O)O)c1,,,,,,,,,,4.657577319177793,,,,,
Cn1nnnc1-c1cccc(NC(=O)C2CC(c3ccccc3)=NO2)c1,,4.530382988,,,,,,,,,,,,,
Cn1nnnc1-c1cccc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,,,,,,,,,,5.795880017344075,,,,,
Cn1nnnc1C1CCN(C(=O)[C@H]2C[C@@H]2c2ccc(F)cc2F)CC1,,,,3.84602739,,,,,,,,,,,
Cn1nnnc1C1CCN(C(=O)c2cc(F)cc3ccoc23)CC1,,,3.531004917,4.428010695,,,,,,,,,,,
Cn1nnnc1SCC(=O)Nc1ccccc1[N+](=O)[O-],,,,,5.100000128334196,,,,,,,,,,
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+],,,,,,,,7.199970640755866,,,,,,,
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,,3.673003337,,,,,,,,,,,,,
Cn1nnnc1SCc1ccc(C(=O)Nc2ccc(Br)cc2)cc1,,,,,5.200000237109354,,,,,,,,,,
Cn1nnnc1SCc1ccccc1[N+](=O)[O-],,,,,4.800000874803203,,,,,,,,,,
Cn1sc(Cl)cc1=O,,,,,,,,,,,,4.267420498373938,4.148864616843579,,
Cn1sc(NC(=O)c2ccccc2)nc1=O,,,,,,4.849999245077862,,,,,,,,,
Cn1sccc1=O,,,,,,,,,,,,4.498865393540615,4.448864857638396,,
FC(F)(Cl)C(F)(Cl)Cl,,,,,,,,,,,,4.3752755823809135,,,
FC(F)(F)/C(=N\OCC1OCCO1)c1ccc(Cl)cc1,,,,,,,,,,,,5.648861041418151,4.598864942530007,,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,,,,,,,,,,,,,4.460029874171644,
FC(F)(F)C1(c2nc(-c3cc(C4CC4)[nH]n3)no2)CC2(CCC2)C1,5.28092029,,2.009413738,,,,,,,,,,,,
FC(F)(F)COc1ccc(Cn2cc(Cn3ccnc3)nn2)cc1,,,5.766621612,5.433292397,,,,,,,,,,,
FC(F)(F)Cn1c(-c2ccccc2)cnc1SCc1nccs1,5.35283503,,4.479350962,,,,,,,,,,,,
FC(F)(F)Cn1ccc(Cc2nc(-c3ccsc3Cl)no2)n1,,,,4.262344103,,,,,,,,,,,
FC(F)(F)Oc1cccc(-c2noc(C3=CCCOC3)n2)c1,4.52243452,,,,,,,,,,,,,,
FC(F)(F)Oc1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1,,,,,,,,,6.029653123769907,,5.79317412396815,,,,
FC(F)(F)Oc1ccccc1-c1noc(C2(c3ccccc3)CC2)n1,5.809583585,,,,,,,,,,,,,,
FC(F)(F)[C@@H]1C[C@H]1Cn1cc(-c2ccn(C3CCC3)n2)nn1,5.284392625,,,,,,,,,,,,,,
FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12,,,,,,,,,4.958607314841775,,,,,,
FC(F)(F)c1cc(-c2ccco2)nc(NCCc2ccccc2)n1,,,,,5.550000451689026,5.849999245077863,5.300000202445418,,,,,,,,
FC(F)(F)c1cc(-c2ccco2)nc(NCc2cccs2)n1,,,,,6.800000874803203,5.450000476425332,4.700000503883016,4.59999938302362,,,,,,,
FC(F)(F)c1cc(C(F)(F)F)c2ccc(N/N=C/c3cccc(Cl)c3)nc2n1,,,,,5.59999938302362,,,,,,,,,,
FC(F)(F)c1cc(CN2CCC3(CCNCC3)CC2)cc(C(F)(F)F)c1,,,,,,,4.59999938302362,4.499999678657065,,,,,,,
FC(F)(F)c1cc(CN2CCCC3(CCNCC3)C2)cc(C(F)(F)F)c1,,,,,,,4.899998417198648,5.099999581590364,,,,,,,
FC(F)(F)c1cc(CN2CC[C@@]3(CCCNC3)C2)cc(C(F)(F)F)c1,,,,,,4.499999678657065,4.40000018605658,5.39999854971442,,,,,,,
FC(F)(F)c1cc(CO[C@@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,,,,,4.899813936040543,,6.0,4.899998417198648,,,,,,,
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,,,,,4.500156298019331,7.80067189392439,7.300081238289086,5.39999854971442,,,,,,,
FC(F)(F)c1cc(NC(=S)N2c3ccccc3-n3cccc3[C@H]2c2cccnc2)cc(C(F)(F)F)c1,,,,,6.400058556991446,6.299988937677887,,6.0,,,,,,,
FC(F)(F)c1cc(NCC2CCOCC2)nc(-c2cccnc2)n1,5.186929785,,5.545770915,,,,,,,,,,,,
FC(F)(F)c1cc(Oc2ccc(Cl)cc2)nc(-c2ccccn2)n1,,,,,6.550000451689026,,,,,,,,,,
FC(F)(F)c1cc(Sc2ccccc2)nc(-c2ccccn2)n1,,,,,6.049999969853415,,,,,,,,,,
FC(F)(F)c1ccc(-n2cc(C3CCCCN3)nn2)cc1,,,6.738610118,,,,,,,,,,,,
FC(F)(F)c1ccc(C2[C@H]3CN(CC4CCCCC4)[C@H](c4ccccc4)C34CC2(c2cccnc2)C4)cc1,,,,,,,,4.800000874803203,,,,,,,
FC(F)(F)c1ccc(C2[C@H]3CN(Cc4ccc(-c5ccccc5)cc4)[C@H](c4ccccc4)C34CC2(c2ccccc2)C4)cc1,,,,,,,,4.59999938302362,,,,,,,
FC(F)(F)c1ccc(C2[C@H]3CN(Cc4ccc(-c5ccccc5)cc4)[C@H](c4ccccc4)C34CC2(c2cccnc2)C4)cc1,,,,,,,,4.800000874803203,,,,,,,
FC(F)(F)c1ccc(C2[C@H]3CN(Cc4cccnc4)[C@H](c4ccccc4)C34CC2(c2ccccc2)C4)cc1,,,,,,,,5.499996931948306,,,,,,,
FC(F)(F)c1ccc(C2[C@H]3CN(Cc4cccnc4)[C@H](c4ccccc4)C34CC2(c2cccnc2)C4)cc1,,,,,,,,5.699991797446187,,,,,,,
FC(F)(F)c1ccc(CCNc2ccn(-c3ncccn3)n2)cc1,6.44116655,,4.397846657,,,,,,,,,,,,
FC(F)(F)c1ccc(CCn2nnnc2N2CCOCC2)cc1,,4.204126193,4.637379845,,,,,,,,,,,,
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccc(C(F)(F)F)cc4)C4(c5ccccc5)CC3(C4)[C@H]2c2ccccc2)cc1,,,,,,,,6.50003813440381,,,,,,,
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccc(C(F)(F)F)cc4)C4(c5cccnc5)CC3(C4)[C@H]2c2ccccc2)cc1,,,,,,,,4.499999678657065,,,,,,,
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccc(Cl)nc4)C4(c5ccccc5)CC3(C4)[C@H]2c2ccccc2)cc1,,,,,,,,4.700000503883016,,,,,,,
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccc(Cl)nc4)C4(c5cccnc5)CC3(C4)[C@H]2c2ccccc2)cc1,,,,,,,,4.800000874803203,,,,,,,
FC(F)(F)c1ccc(CN2C[C@@H]3C(c4ccccc4)C4(c5ccccc5)CC3(C4)[C@H]2c2ccccc2)cc1,,,,,,,,4.800000874803203,,,,,,,
