SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,aid1851_cyp1a2,aid1851_cyp2c9,aid1851_cyp2d6,aid1851_cyp3a4,aid1851_cyp2c19
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(N4CCNCC4)cc3)n[nH]c2c1,,,,,5.769551078621726,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3cccnc3)[nH]nc2c1,,,,,,,,,,,,6.85,6.5,,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)[nH]nc2c1,,,,,,,,,,,,5.85,7.52,6.16,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,,,,,7.522878745280337,,,,,,,,,,,,,,,,
O=C1O/C(=C\Br)CC[C@@H]1c1cccc2ccccc12,,,,,,,,,,,,,,,5.400000000000001,,,,,5.40000018605658,
O=C1OC(=O)C2CC=CCC12,,,,,,,,,,4.497096510006717,,,,,,,,,,,
O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,,,,,,,,4.198864633756791,,,,,,,,,,,,,
O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,,,,,,,,4.200283913762908,,4.250283776811246,,,,,,,,,,,
O=C1OC(=O)c2cccc3cccc1c23,,,,,,,,4.444631028601807,,,,,,,,,,,,,
O=C1OC(C2=CCCCC2)=NC12CC2,,,,,,,,,,,,,,,5.3,,,,,,
O=C1OC(CCO)(c2ccccc2F)CCN1c1cccc(-c2ccc(F)cc2F)n1,,,,,,,,,,,,,5.85,,,,,,,,
O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,,,,,,,,5.010029874726081,5.210031697910783,,,,,,,,,,,,
O=C1OC(OC2CCCCC2)(c2ccccc2)c2ccccc21,,,,,,,,,,,,,4.8,,4.8,,,4.800000874803203,,4.800000874803203,5.100000128334196
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,,,4.522101552,,,,,4.351706358190706,4.701705973646207,4.098864931407043,4.610029886099158,,,,5.300000000000001,,,,,,
O=C1OC2(CCN(c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)CC2)c2ncccc21,,,,,,,,,,,,,5.47,,,,,,,,
O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,,,,,,,,,,,,,,,4.7,,,,,,
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2c1c(-c1ccccc1)c(-c1ccccc1)c(-c1ccccc1)c2-c1ccccc1,,,,,,,,,,,,,5.6,,,,,5.59999938302362,,,
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccc(N=C=S)cc21,,,,,,,,4.390779223363833,4.340779037224023,,,,,,,,,,,,
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,,,,,,,,,4.948862919408721,,,,,,,,,,,,
O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21.[Na+].[Na+],,,,,,,,,4.760030197409634,,,,,,,,,,,,
O=C1OCC(CO)(CO)N=C1NNc1ccc(Cl)c(Cl)c1,,,,,,,,,,,,5.9,5.0,5.15,4.95,,5.899998417198648,5.0,5.149999867728904,4.949999401714239,6.250000251143582
O=C1OCC(c2ccccc2)=C1c1ccc(S(=O)(=O)N2CCOCC2)s1,,,,,,,,,,,,4.6,4.9,4.5,4.55,,4.59999938302362,4.899998417198648,4.499999678657065,4.550000451689026,4.650000220873455
O=C1OCCC1CCn1cc(-c2cnc3[nH]ccc3c2)nn1,,,,2.88122542,,,,,,,,,,,,,,,,,
O=C1OCCC1Sc1nc2cc(Cl)ccc2o1,,,,,,,,,,,,5.1,,,,,5.100000128334196,,,,4.899998417198648
O=C1OCCC1Sc1nnc(-c2ccc(O)cc2)o1,,,,,,,,,,,,5.65,,,5.15,,5.650000220873455,,,5.149999867728904,5.0
O=C1OCCC1Sc1nnnn1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,4.650000220873455
O=C1OCCC=C1[C@@H](O)CCc1ccccc1,,,,,,,,,,,,,,,,,,,,,6.499999678657065
O=C1OCCN1/N=C\c1ccc([N+](=O)[O-])o1,,,,,,,,,,,,4.9,,4.9,,,4.899998417198648,,4.899998417198648,,
O=C1OCCN1c1cccc(C(=O)N2CC3(CCCC3)c3c(F)cccc32)c1,,4.28623547,,,,,,,,,,,,,,,,,,,
O=C1OCCO1,,,,,,,,4.324975455719323,,,,,,,,,,,,,
O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,,,,,,,5.096910013008056,,,,,,,4.58,5.765,,,,,,
O=C1OC[C@H](Cc2cccc(O)c2)[C@H]1Cc1cccc(O)c1,,,,,,,,4.968688505341344,4.968688505341344,,5.018688894472718,,,,,,,,,,
O=C1OCc2cccc3cccc1c23,,,,,,,,,,,,5.4,,,,,5.40000018605658,,,,4.40000018605658
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2cccnc2)c(F)c1,,,,,,5.180456064458132,,,,,,,,5.18,5.17,,,,,,
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccn3ccnc3c2)c(F)c1,,,,,,,,,,,,,,,4.82,,,,,,
O=C1O[C@@](CCO)(c2ccccc2)CCN1c1cccc(-c2ccc(F)cc2)n1,,,,,,,,,,,,,5.29,,,,,,,,
O=C1O[C@@](CCO)(c2ccccc2)CCN1c1cccc(-c2ccc(F)cc2F)c1,,,,,,,,,,,,,4.57,,,,,,,,
O=C1O[C@@]2(CCNC[C@@H]2C(=O)N(Cc2cccc(C(F)(F)F)c2Cl)C2CC2)c2cc(F)c(F)cc21,,,,,,,6.154901959985743,,,,,,,,6.16,,,,,,
O=C1O[C@@]2(CN3CCC2CC3)CN1c1ccc(Br)s1,,,,,,5.045757490560675,,,,,,,,5.05,,,,,,,
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,,,,,,,,4.554447347790952,,,,,,,,,,,,,
O=C1O[C@]2(CCN(C(=O)C3(c4ccc(Cl)cc4)CC3)C2)c2ccccc21,,,,,,,,,,,,,,5.6,,,,,,,
O=C1O[C@]2(CN3CCC2CC3)CN1c1ccc(Cl)s1,,,,,,5.698970004336019,,,,,,,,5.7,,,,,,,
O=C1Oc2ccccc2C(=O)/C1=C\N1C(=O)N/C(=C\c2ccccc2O)C1=O,,,,,,,,,,,,,,,,,6.499999678657065,5.999999999999999,5.40000018605658,5.40000018605658,5.200000237109354
O=C1Oc2ccccc2C(=O)/C1=C\N1C(=O)N=C(Cc2ccccc2O)C1=O,,,,,,,,,,,,6.5,6.0,5.4,5.400000000000001,,,,,,
O=C1Oc2ccccc2C2(O)C3CCCCCC3C12,,,,,,,,,,,,,4.65,,,,,4.650000220873455,,,5.849999245077863
O=C1S/C(=C/c2ccc(N3CCOCC3)o2)C(=O)N1Cc1ccc(F)cc1,,,,,,,,,,,,5.45,,,5.1,,5.450000476425332,,,5.100000128334196,4.899998417198648
O=C1SC(c2ccccc2)=C/C1=C\N1CCCCC1,,,,,,,,,,,,6.0,4.95,4.6,4.6,,6.0,4.949999401714239,4.59999938302362,4.59999938302362,5.700000503883016
O=C1[C@@H]2C=CC=CC2=NC(=S)N1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,,,,,,,,,,,,,,,4.499999678657065,4.899998417198648,5.499999678657065,5.0
O=C1[C@@H]2[C@@H](C(=O)N1c1ccc(OCc3ccccc3)cc1)[C@@H]1c3ccccc3[C@@H]2[n+]2ccccc21,,,,,,,,,,,,,,,,,,,5.40000018605658,,
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,,,,,,,,4.9100313379205005,5.410028070483141,,,,,,,,,,
O=C1[C@@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@H]2C(=O)N1c1ccc(F)cc1F,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@H]2C(=O)N1c1ccc(F)cc1F,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@H]2C(=O)N1c1ccc(F)cc1F,,,,,,,,,,,,,,,,,,,,5.300000202445418,
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,,,4.252101198,,,,,4.760030197409634,5.060031709448664,4.510030276850633,5.660032085297399,,,,,,,,,,
O=C1[C@H](Nc2cc(F)cc(Cl)c2)CCCN1[C@@H]1CCCN(c2ncnc3[nH]ccc23)C1,,,,,,,,,,,,,,,5.89,,,,,,
O=C1[C@H]2O[C@@H]2[C@@H](O)[C@H]2[C@H]1CCn1c(=O)n(Cc3cc4c(cc3Cl)OCO4)c(=O)n12,,,,,,,,,,,,,,,5.5,,,,,5.499999678657065,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C(=O)N1C1CCCCC1,,,,,,,,,,,,,,,,,,,,5.300000202445418,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccccc1,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C(=O)N1c1cccc(Oc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,5.100000128334196,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C(=O)N1C1CCCCC1,,,,,,,,,,,,,,,,,5.100000128334196,,,5.40000018605658,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C(=O)N1Cc1ccccc1,,,,,,,,,,,,,,,,,,,,5.40000018605658,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C(=O)N1c1cccc(Oc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,5.499999678657065,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,5.40000018605658,5.700000503883016,5.40000018605658
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C(=O)N1c1cccc(Oc2ccccc2)c1,,,,,,,,,,,,,,,,,,,5.40000018605658,,
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C(=O)N1Cc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,5.999999999999999,5.700000503883016
O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C(=O)N1Cc1ccccc1,,,,,,,,,,,,,,,,,,,,5.40000018605658,
O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1.[Na+],,,,,,,,,4.698865786166042,,,,,,,,,,,,
O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@H]1O,,,,,,,,,,,,,,,,,4.800000874803203,,,5.0,
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.353338098,,,,,,,,,,,,,,,,4.899998417198648,,,,
O=C1c2cc(-c3ccnc(N[C@@H]4C[C@H](O)[C@@H](F)C4)n3)cn2CCCN1[C@H](CO)c1ccccc1,,,,,,,4.411168274405792,,,,,,,,4.41,,,,,,
O=C1c2cc([N+](=O)[O-])ccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1cc([N+](=O)[O-])ccc1-5,,,,,,,,,,,,6.1,,,,,6.100000128334196,,,,
O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccc2ccccc2c1)CC3,,,,,,,,,,,,,,,,,6.100000128334196,5.40000018605658,,,5.650000220873455
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,,,,,,,,5.048866560110487,4.548864726812244,,,,,,,,,,,,
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,,,,,,,,5.277156975023694,,4.249768623708372,,,,,,,,,,,
O=C1c2cccc([N+](=O)[O-])c2C(=O)N1c1nc[nH]n1,,,,,,,,,,,,5.5,5.1,,5.400000000000001,,,,,,
O=C1c2cccc([N+](=O)[O-])c2C(=O)N1c1ncn[nH]1,,,,,,,,,,,,,,,,,5.499999678657065,,,5.40000018605658,
O=C1c2cccc3c(Cl)ccc(c23)C(=O)N1O,,,,,,,,,,,,5.5,,,,,5.499999678657065,,,,
O=C1c2cccc3c(Nc4ccccc4Cl)c([N+](=O)[O-])cc(c23)C(=O)N1CCO,,,,,,,,,,,,5.75,5.55,4.85,4.85,,5.749999855918706,5.550000451689026,4.849999245077862,4.849999245077862,5.40000018605658
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,,,,,,,,,,,,,,,,1.9204093975,,,,,
O=C1c2cccc3cccc(c23)C(=O)N1CC1CCN(CC(O)COc2ccc3ccccc3c2)CC1,,,,,,,,,,,,6.25,6.05,6.15,5.1,,,,,,
O=C1c2ccccc2-c2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,,,,,,,,,,,,6.6,5.8,5.5,6.3,,6.59999938302362,5.800000874803204,5.499999678657065,6.300000202445418,6.40000018605658
O=C1c2ccccc2-c2ccc(N(Cc3ccc(Br)cc3)Cc3ccc(Br)cc3)cc21,,,,,,,,,,,,5.1,,,,,5.100000128334196,,,,
O=C1c2ccccc2-c2ccc(NC(=O)[C@H]3CCCC[C@@H]3C(=O)O)cc21,,,,,,,,,,,,6.0,,,,,5.999999999999999,,,,
O=C1c2ccccc2-c2cccc3cccc1c23,,,,,,,,,,,,,,,4.4,,,,,,
O=C1c2ccccc2-c2ccccc21,,,,,,,,6.236946559700385,4.186956374551917,,,,,,,,,,,,
O=C1c2ccccc2-c2n[nH]c3cccc1c23,,,,,,,,,,,,,,,,,7.800000874803203,,6.40000018605658,5.40000018605658,
O=C1c2ccccc2C(=O)C1(O)O,,,,,,,,4.396390174579963,,4.446391223485836,,,,,,,,,,,
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,,,,,,,,5.4488672992713925,5.998872299722965,4.448864857638396,,,,,,,,,,,
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,,,,,,,,4.460029874171644,7.010105436281227,4.460029874171644,,,,,,,,,,,
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,,,,,,,,,,,,,,,5.6,,,,,,
O=C1c2ccccc2C(=O)C1c1ccccc1,,,,3.626352713,,,,,,,,4.8,,,4.5,,4.800000874803203,,,,
O=C1c2ccccc2C(=O)N1C1C=C(C#Cc2ccccn2)CCC1,,,,,,,,,,,,5.28,,,,,,,,,
O=C1c2ccccc2C(=O)N1CC(=O)N1c2ccccc2CCc2ccccc21,,,,,,,,,,,,,5.45,,4.9,,,5.450000476425332,,4.899998417198648,5.849999245077863
O=C1c2ccccc2C(=O)N1CC1CCCO1,,,,,,,,,,,,4.85,6.4,,,,4.849999245077862,6.40000018605658,,,6.450000476425332
O=C1c2ccccc2C(=O)N1CC1c2ccccc2CCN1S(=O)(=O)c1ccccc1,,,,,,,,,,,,,5.5,,5.7,,,5.499999678657065,,5.700000503883016,5.700000503883016
O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1,,,,,,,,,,,,,5.75,4.8,4.6,,,5.749999855918706,4.800000874803203,4.59999938302362,5.349999603463148
O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Cl)cc1,,,,,,,,,,,,,5.15,,4.95,,,5.149999867728904,,4.949999401714239,5.499999678657065
O=C1c2ccccc2C(=O)N1CCCSc1ccccc1,,,,,,,,,,,,6.0,,5.5,,,5.999999999999999,,5.499999678657065,,6.200000237109354
O=C1c2ccccc2C(=O)N1CCSC(=S)N1CCOCC1,,,,,,,,,,,,5.5,,,,,5.499999678657065,,,,5.800000874803203
O=C1c2ccccc2C(=O)N1CCl,,,,,,,,4.425631271837651,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)N1CO,,,,,,,,4.393226442014475,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)N1Cc1cc(-c2ccccc2Cl)no1,,,,,,,,,,,,6.1,,5.5,4.4,,6.100000128334196,,5.499999678657065,4.40000018605658,5.0
O=C1c2ccccc2C(=O)N1Cc1csc(-c2cccs2)n1,,,,,,,,,,,,,,,,5.7433520725,,,,,
O=C1c2ccccc2C(=O)N1Nc1ccccc1,,,,,,,,,,,,4.9,,,,,4.899998417198648,,,,
O=C1c2ccccc2C(=O)N1c1ccc2[nH]c(-c3ccc(Br)o3)nc2c1,,,,,,,,,,,,5.95,5.55,,4.85,,,,,,
O=C1c2ccccc2C(=O)N1c1ccc2nc(-c3ccc(Br)o3)[nH]c2c1,,,,,,,,,,,,,,,,,5.949999401714238,5.550000451689026,,4.849999245077862,5.700000503883016
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,,,,,,,,7.325138859262188,4.874762788524375,,,,,,,,,,,,
O=C1c2ccccc2C(=O)c2c(NC3CCCCC3)ccc(Nc3ccc(S(=O)(=O)O)cc3)c21,,,,,,,,,,,,5.9,,,,,5.899998417198649,,,,5.40000018605658
O=C1c2ccccc2C(=O)c2c(Nc3cc4c5c(ccc6c7ccc8c9c(cc(Nc%10cccc%11c%10C(=O)c%10ccccc%10C%11=O)c(c3c56)c97)-c3ccccc3C8=O)C(=O)c3ccccc3-4)cccc21,,,,,,,,,,,,6.4,,,,,6.40000018605658,,,,
O=C1c2ccccc2C(=O)c2c(Nc3ccc4c5c(cccc35)C(=O)c3ccccc3-4)cccc21,,,,,,,,,,,,6.0,,,,,5.999999999999999,,,,
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,,,,,,,,5.39886386639293,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)c2c1ccc(C(=O)N1CCCCC1)c2NCCO,,,,,,,,,,,,4.9,4.85,,,,4.899998417198648,4.849999245077862,,,4.949999401714239
O=C1c2ccccc2C(=O)c2c1ccc(C(=O)O)c2-c1ccc2ccccc2c1,,,,,,,,,,,,5.9,5.8,5.1,,,5.899998417198649,5.800000874803204,5.100000128334196,,5.59999938302362
O=C1c2ccccc2C(=O)c2c1cccc2-c1cnn(C2CCNCC2)c1,,,,,,,,,,,,4.79,,,,,,,,,
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,,,,,,,,7.008330992620051,,,,,,,,,,,,,
O=C1c2ccccc2C(=O)c2cc(S(=O)(=O)[O-])ccc21.[Na+],,,,,,,,4.14709628803906,4.897096577302825,4.397096126314551,,,,,,,,,,,
O=C1c2ccccc2C(=O)c2ccccc21,,,,,,,,6.671212799645465,,,,,,,,,,,,,
O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21,,,,,,,,,,,,,,,4.8,,,,,,
O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,,,,,,,,,,,,4.4,4.7,,6.3,,4.40000018605658,4.700000503883016,,6.300000202445418,
O=C1c2ccccc2C(O)(O)C1(O)[C@]1(O)C(=O)c2ccccc2C1(O)O,,,,,,,,,,,,,,5.1,,,,,,,
O=C1c2ccccc2C(O)C1C1c2ccccc2C=Cc2ccccc21,,,,,,,,,,,,,,4.22,,,,,,,
O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12,,,,,,,,,,,,5.85,7.05,,6.45,,5.849999245077864,7.049999969853415,,6.450000476425332,5.800000874803203
O=C1c2ccccc2CCC12N=NCC2c1ccc(Cl)cc1,,,,,,,,,,,,4.7,4.85,4.55,4.4,,4.700000503883016,4.849999245077862,4.550000451689026,4.40000018605658,6.250000251143582
O=C1c2ccccc2CCC12N=NCC2c1ccccc1,,,,,,,,,,,,4.55,,,,,4.550000451689026,,,,6.0
O=C1c2ccccc2CCCC12N=NCC2c1cccc2ccccc12,,,,,,,,,,,,,5.1,,5.7,,,5.100000128334196,,5.700000503883016,6.200000237109354
O=C1c2ccccc2CCCN1CCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1,,,,,,,,,,,,4.21,4.46,5.0,,,,,,,
O=C1c2ccccc2CC[C@H]1CNCCc1ccc(O)cc1,,,,,,,,,,,,4.7,4.4,6.4,5.1,,4.700000503883016,4.40000018605658,6.40000018605658,5.100000128334196,4.499999678657065
O=C1c2ccccc2CCc2ccccc21,,,,,,,,5.815166922850477,4.399882049243395,,,,,,,,,,,,
O=C1c2ccccc2Cc2ccccc21,,,,,,,,6.3453422453504755,4.89533538319837,,4.595333878151315,,,,,,,,,,
O=C1c2ccccc2NC(c2ccc(Cl)cc2Cl)N1O,,,,,,,,,,,,5.2,4.6,4.85,,,5.200000237109354,4.59999938302362,4.849999245077862,,5.250000251143582
O=C1c2ccccc2NC(c2ccc(F)cc2)N1Cc1ccco1,,,,,,,,,,,,4.6,5.5,6.4,4.85,,4.59999938302362,5.499999678657065,6.40000018605658,4.849999245077862,5.450000476425332
O=C1c2ccccc2NC(c2ccc3c(c2)OCO3)N1O,,,,,,,,,,,,5.1,4.85,4.85,4.65,,5.100000128334196,4.849999245077862,4.849999245077862,4.650000220873455,5.0
O=C1c2ccccc2NC(c2ccncc2)N1c1ccccn1,,,,,,,,,,,,,5.95,,5.5,,,5.949999401714238,,5.499999678657065,5.59999938302362
O=C1c2ccccc2N[C@H](c2cc(Cl)cc(Cl)c2O)N1CCc1ccccn1,,,,,,,,,,,,,5.5,,6.099999999999999,,,5.499999678657065,,6.100000128334196,5.40000018605658
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,,,,,,,4.760030197409634,5.8600265120155415,,4.5,,4.7,,,4.499999678657065,,4.700000503883016,,6.200000237109354
O=C1c2ccccc2[C@@H]([C@@H]2c3ccccc3C(=O)c3cc(Br)ccc32)c2ccc(Br)cc21,,,,,,,,,,,,6.7,,,,,6.700000503883016,,,,
O=C1c2cccnc2C(=O)N1Cc1ccc(F)cc1,,,,,,,,,,,,4.75,,,,,4.749999855918706,,,,5.049999969853415
O=C1c2nc3cccc(C(F)(F)F)c3n2CCN1CC1CCC1,,,,,,,,,,,,5.08,,,,,,,,,
O=C1c2nc3ccccc3n2CCN1CCCCOc1ccc(OC(F)(F)F)cc1,,,,,,,,,,,,5.03,5.16,5.16,,,,,,,
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,,,,,,,,4.348864512263225,,4.448864857638396,5.39886386639293,,,,,,,,,,
O=C=NCC1CCCC(CN=C=O)C1,,,,,,,,,4.498865393540615,4.498865393540615,5.348867421449518,,,,,,,,,,
O=C=NCCCCCCN=C=O,,,,,,,,4.215723359183812,4.161964209669123,4.191128294647675,4.4411282997502255,,,,,,,,,,
O=C=NCc1cccc(CN=C=O)c1,,,,,,,,,5.121265704962952,,5.3712637732643245,,,,,,,,,,
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,,,,,,,,,5.056357117247871,,5.156356176371964,5.3,,,4.9,,,,,,
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1.O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,,,,,,,,,,,,,,,,,5.300000202445418,,,,
O=C=Nc1ccc(Cl)c(Cl)c1,,,,,,,,4.455640455775885,4.455640455775885,,4.455640455775885,,,,,,,,,,
O=CC(=O)c1ccccc1,,,,,,,,4.398157210217902,,4.548156787636552,,,,,,,,,,,
O=CC1CC=CCC1,,,,,,,,4.177057552733755,,4.252776245817979,4.202776791331158,,,,,,,,,,
O=CC=C(c1ccccc1)c1ccccc1,,,,,,,,4.6949820042388275,4.6949820042388275,4.394981704415236,,,,,,,,,,,
O=CCCc1ccccc1,,,,,,,,4.148864616843579,4.448864857638396,4.3988649544426,4.3988649544426,,,,,,,,,,
O=CCc1ccccc1,,,,,,,,4.448864857638396,4.800463266803689,4.4020636063582606,4.448864857638396,,,,,,,,,,
O=CN(CCO)CCO,,,,,,,,4.267420498373938,,,,,,,,,,,,,
O=CN(C[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)C(=O)c1ccc(Cl)s1,,,,,,,,,,,,5.85,4.65,5.09,5.24,,,,,,
O=CN(O)C1(CS(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)CCC1,,,,,,,5.721246399047171,,,,,,,,5.72,,,,,,
O=CN(O)[C@@H](CCCc1ncccn1)CS(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,,,,,,,,,,,,,,,6.0,,,,,,
O=CN1CCC(Oc2ccc(-c3[nH]nc4ccc(C(=O)NC(c5ccccc5)C5CC5)cc34)cc2)CC1,,,,,,,,,,,,,,,5.82,,,,,,
O=CN1CCC(Oc2ccc(-c3[nH]nc4ccc(C(=O)NC(c5ccccn5)C5CC5)cc34)cc2)CC1,,,,,,,,,,,,,,,5.82,,,,,,
O=CN1CCC(Oc2ccc(-c3n[nH]c4ccc(C(=O)NC(c5ccccn5)C5CC5)cc34)cc2)CC1,,,,,,,5.823908740944319,,,,,,,,,,,,,,
O=CN1CCOCC1,,,,,,,,4.348864512263225,,,,,,,,,,,,,
O=CN1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2,,,,,,,,,,,,,4.5,,,,,,,,
O=CN1Cc2cc(S(=O)(=O)CC3CC3)ccc2C1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,,,,,,,,,,,,,8.52,,,,,,,
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,,,,,,,,,4.498865393540615,4.598864942530007,5.098863295458348,,,,,,,,,,
O=Cc1c(Cl)cccc1Cl,,,,,,,,4.15847410274567,,,,,,,,,,,,,
